customer_id,age,gender,location,customer_tenure_years,policy_type,monthly_premium,coverage_level,claims_last_year,payment_delay_days,customer_satisfaction,customer_service_interactions,churn
21326,50,F,Urban,25,Third_Party,210.71,Low,1,10,5,2,0
21327,50,M,Urban,11,Comprehensive,335.04,Medium,2,0,4,2,0
21328,64,F,Rural,2,Third_Party,254.48,Medium,0,0,1,0,0
21329,34,F,Suburban,13,Third_Party,220.73,High,0,12,5,1,0
21330,48,F,Urban,7,Comprehensive,319.87,Medium,1,18,1,2,1
21331,62,F,Suburban,11,Comprehensive,335.46,Medium,1,0,1,1,0
21332,28,M,Urban,3,Third_Party,197.05,Medium,0,0,3,3,0
21333,53,F,Urban,3,Comprehensive,342.6,Medium,0,17,2,1,1
21334,45,F,Suburban,3,Third_Party,246.64,Medium,0,16,3,1,1
21335,42,M,Urban,11,Third_Party,193.3,High,0,0,2,3,0
21336,57,M,Suburban,9,Third_Party,267.63,Low,0,11,3,1,0
21337,42,M,Urban,3,Comprehensive,302.44,Medium,0,0,3,2,0
21338,37,F,Rural,10,Basic,100.0,High,2,21,2,1,1
21339,47,M,Urban,10,Third_Party,183.99,Medium,2,15,2,1,0
21340,40,M,Suburban,4,Third_Party,217.12,Low,1,0,2,1,0
21341,56,M,Urban,7,Third_Party,236.79,High,0,0,5,0,0
21342,59,F,Urban,4,Third_Party,219.36,High,3,0,3,2,0
21343,37,M,Urban,15,Comprehensive,292.98,High,0,0,4,1,0
21344,43,F,Urban,8,Third_Party,240.35,High,1,0,2,1,0
21345,52,F,Urban,6,Third_Party,203.02,Medium,0,0,4,1,0
21346,53,F,Urban,1,Basic,136.9,High,0,0,4,3,0
21347,39,F,Urban,10,Basic,144.81,Medium,0,0,5,0,0
21348,35,M,Suburban,15,Third_Party,221.8,Medium,2,0,2,3,0
21349,44,M,Urban,9,Basic,100.0,High,0,15,5,2,0
21350,38,F,Suburban,27,Comprehensive,288.23,High,2,0,1,0,0
21351,37,M,Suburban,7,Basic,139.63,Medium,0,19,4,3,1
21352,58,F,Suburban,3,Basic,124.71,High,0,17,3,1,0
21353,38,F,Urban,3,Third_Party,226.21,Medium,1,0,1,4,0
21354,46,M,Urban,13,Comprehensive,351.18,High,0,0,3,0,0
21355,42,F,Urban,10,Third_Party,230.31,Medium,0,0,3,4,0
21356,43,F,Suburban,4,Comprehensive,316.91,Medium,1,0,3,0,0
21357,51,M,Urban,4,Comprehensive,296.15,Medium,1,0,2,4,0
21358,48,F,Urban,10,Third_Party,196.76,High,1,0,2,3,0
21359,48,F,Urban,4,Third_Party,234.6,Low,1,0,3,2,0
21360,45,M,Suburban,7,Comprehensive,308.17,High,2,0,3,1,0
21361,53,F,Suburban,7,Comprehensive,349.14,Low,1,16,2,4,1
21362,54,M,Urban,2,Comprehensive,328.59,High,0,0,5,2,0
21363,48,M,Suburban,12,Third_Party,216.41,High,1,15,4,2,0
21364,52,F,Rural,16,Comprehensive,341.14,Low,0,15,4,2,0
21365,42,M,Suburban,2,Third_Party,234.78,Low,0,0,3,4,0
21366,21,M,Suburban,3,Comprehensive,255.03,Medium,0,0,4,1,0
21367,35,M,Urban,4,Comprehensive,291.9,Medium,1,15,4,2,1
21368,48,F,Suburban,8,Comprehensive,281.8,Medium,1,0,4,1,0
21369,63,M,Suburban,5,Basic,128.14,Medium,0,8,4,3,0
21370,51,M,Urban,16,Basic,122.33,High,1,14,1,3,0
21371,72,M,Suburban,6,Basic,156.95,Low,0,0,3,0,0
21372,26,F,Suburban,5,Comprehensive,271.74,Medium,1,8,4,0,0
21373,59,F,Urban,5,Third_Party,199.37,High,1,0,4,2,0
21374,29,F,Rural,3,Basic,113.11,Low,0,0,1,1,0
21375,39,M,Suburban,2,Basic,105.54,Low,2,0,3,5,0
21376,38,M,Suburban,1,Third_Party,205.79,Medium,1,11,4,2,1
21377,31,M,Urban,4,Third_Party,199.24,High,0,0,2,2,0
21378,58,M,Urban,15,Comprehensive,284.11,Medium,0,12,3,2,0
21379,49,F,Urban,11,Third_Party,226.34,Low,0,0,3,3,0
21380,48,F,Urban,3,Comprehensive,365.84,Low,0,0,2,4,0
21381,28,M,Urban,1,Third_Party,188.95,Medium,0,17,1,1,1
21382,40,F,Urban,9,Comprehensive,280.16,Medium,0,18,5,4,1
21383,31,F,Urban,5,Basic,109.62,Medium,0,0,2,3,0
21384,39,M,Rural,14,Comprehensive,259.27,Low,0,0,5,1,0
21385,50,M,Suburban,7,Third_Party,226.67,Low,0,0,3,2,0
21386,41,F,Suburban,3,Third_Party,224.21,Low,0,0,3,1,0
21387,34,F,Urban,2,Comprehensive,275.3,Medium,0,0,1,0,0
21388,49,M,Suburban,10,Comprehensive,322.89,Medium,2,0,4,4,0
21389,31,M,Urban,8,Comprehensive,331.31,Medium,0,0,4,1,0
21390,49,M,Urban,2,Comprehensive,302.74,Low,0,22,2,1,1
21391,60,M,Urban,6,Comprehensive,340.85,High,1,0,1,4,0
21392,43,F,Urban,8,Third_Party,200.34,High,0,0,4,2,0
21393,52,F,Urban,4,Third_Party,258.34,High,0,0,1,1,0
21394,48,M,Urban,4,Basic,128.52,High,0,0,1,3,0
21395,37,F,Urban,7,Basic,126.39,High,1,0,3,4,0
21396,52,M,Urban,4,Basic,127.26,Low,0,0,4,2,0
21397,37,M,Suburban,16,Third_Party,241.25,High,1,0,1,2,0
21398,41,F,Urban,1,Basic,119.68,Medium,0,0,4,2,0
21399,41,M,Urban,10,Comprehensive,321.81,Medium,2,0,4,1,0
21400,46,F,Urban,9,Third_Party,195.4,Medium,0,13,5,0,0
21401,52,F,Urban,3,Comprehensive,356.12,Low,0,0,3,1,0
21402,54,M,Urban,5,Comprehensive,307.5,Medium,0,15,2,2,0
21403,46,F,Suburban,5,Basic,105.62,Medium,0,23,5,0,1
21404,50,F,Rural,7,Third_Party,183.98,High,1,0,2,0,0
21405,41,F,Suburban,5,Third_Party,228.54,Low,1,0,4,0,0
21406,45,F,Urban,2,Comprehensive,258.79,Low,0,15,2,3,1
21407,45,M,Urban,3,Third_Party,198.28,Low,0,0,5,1,0
21408,31,F,Urban,1,Third_Party,205.94,Medium,0,19,2,1,1
21409,37,F,Urban,11,Comprehensive,290.25,Low,3,0,5,0,0
21410,33,F,Urban,6,Comprehensive,322.17,High,0,0,4,4,0
21411,40,M,Suburban,11,Third_Party,234.41,High,2,0,3,0,0
21412,45,F,Urban,5,Comprehensive,322.49,High,2,0,2,4,0
21413,49,F,Urban,8,Comprehensive,299.59,Medium,1,17,2,3,1
21414,36,F,Rural,4,Third_Party,216.49,High,1,0,4,2,0
21415,43,M,Urban,3,Basic,134.18,Low,2,0,5,0,0
21416,44,M,Urban,3,Third_Party,205.38,Medium,0,0,4,3,0
21417,46,M,Urban,22,Comprehensive,276.65,Low,0,0,5,2,0
21418,42,M,Urban,1,Comprehensive,282.53,Low,1,0,3,0,0
21419,41,F,Rural,1,Comprehensive,287.88,Medium,0,0,3,4,0
21420,50,M,Urban,14,Basic,127.89,Medium,0,0,5,3,0
21421,63,F,Urban,4,Third_Party,231.21,Medium,0,0,2,2,0
21422,42,F,Urban,4,Comprehensive,308.41,Low,0,11,2,0,0
21423,44,F,Urban,9,Comprehensive,349.01,Low,0,0,4,1,0
21424,26,F,Suburban,4,Comprehensive,293.08,Medium,0,0,3,2,0
21425,46,M,Rural,3,Comprehensive,276.44,Low,0,15,2,4,1
21426,40,M,Urban,7,Comprehensive,295.5,Medium,0,0,2,2,0
21427,59,F,Suburban,22,Third_Party,253.16,Medium,1,15,1,1,0
21428,45,M,Urban,3,Comprehensive,306.85,Low,1,0,1,0,0
21429,38,M,Urban,10,Comprehensive,301.84,High,0,0,3,4,0
21430,29,F,Rural,10,Basic,103.89,Medium,0,18,4,3,1
21431,45,M,Suburban,3,Basic,115.73,High,0,20,3,1,1
21432,31,M,Urban,8,Comprehensive,271.89,Medium,2,0,3,2,0
21433,49,F,Suburban,10,Comprehensive,331.47,Medium,0,0,4,2,0
21434,41,M,Urban,13,Third_Party,237.05,High,1,16,3,4,0
21435,40,M,Rural,9,Comprehensive,289.95,Medium,1,0,2,1,0
21436,38,M,Urban,15,Third_Party,228.34,Low,0,0,4,0,0
21437,44,M,Suburban,2,Comprehensive,345.3,Medium,0,0,4,4,0
21438,45,F,Urban,11,Comprehensive,300.85,High,0,0,3,1,0
21439,46,M,Urban,6,Third_Party,230.83,High,0,0,1,2,0
21440,46,M,Rural,2,Comprehensive,324.31,Medium,2,0,4,1,0
21441,62,F,Urban,6,Comprehensive,289.38,Medium,0,0,4,3,0
21442,36,M,Suburban,7,Basic,100.0,High,0,0,4,1,0
21443,28,M,Suburban,2,Comprehensive,283.59,Low,0,0,3,3,0
21444,42,F,Suburban,2,Comprehensive,332.4,Low,2,0,1,2,0
21445,37,M,Urban,9,Comprehensive,314.16,Medium,2,0,3,2,0
21446,26,F,Suburban,11,Third_Party,163.68,Medium,2,17,5,2,1
21447,58,M,Urban,5,Comprehensive,361.75,Low,0,13,5,3,0
21448,48,M,Rural,8,Comprehensive,339.3,Medium,0,0,2,1,0
21449,55,F,Suburban,25,Basic,133.22,High,0,0,5,3,0
21450,37,F,Urban,3,Third_Party,212.96,Low,0,0,4,5,0
21451,46,F,Urban,2,Third_Party,264.36,Medium,0,0,2,2,0
21452,35,F,Rural,1,Comprehensive,264.97,Low,2,13,1,3,1
21453,69,M,Suburban,5,Comprehensive,360.96,Medium,3,15,3,2,0
21454,41,M,Suburban,19,Third_Party,211.22,Low,0,0,1,3,0
21455,50,M,Urban,10,Comprehensive,329.98,Medium,0,0,5,5,0
21456,38,M,Urban,6,Comprehensive,298.66,Medium,0,19,4,1,1
21457,34,F,Urban,4,Comprehensive,314.17,Medium,1,0,2,0,0
21458,41,M,Rural,3,Basic,123.14,Medium,1,0,5,3,0
21459,56,F,Rural,2,Comprehensive,339.23,Medium,0,0,2,1,0
21460,47,F,Urban,14,Third_Party,208.58,Low,2,0,3,5,0
21461,35,F,Urban,2,Third_Party,208.94,Medium,1,0,2,2,0
21462,41,M,Urban,4,Comprehensive,285.45,Low,0,10,3,0,0
21463,63,M,Urban,6,Third_Party,249.15,Low,0,0,1,4,0
21464,33,F,Urban,3,Basic,112.5,Medium,1,0,3,2,0
21465,40,F,Suburban,3,Comprehensive,256.41,Medium,0,16,4,1,1
21466,57,F,Urban,7,Comprehensive,322.87,Medium,0,17,4,3,0
21467,31,F,Rural,15,Comprehensive,273.49,Medium,0,14,4,2,0
21468,53,M,Urban,5,Third_Party,216.23,Low,1,15,3,0,0
21469,44,M,Urban,8,Third_Party,216.75,Low,1,13,3,1,0
21470,42,M,Urban,11,Basic,143.9,High,0,0,5,0,0
21471,30,F,Urban,3,Third_Party,210.02,Medium,0,12,2,3,1
21472,53,M,Urban,5,Comprehensive,356.38,Medium,0,0,3,1,0
21473,40,M,Rural,3,Basic,104.78,Low,2,16,2,1,1
21474,43,M,Urban,4,Comprehensive,318.53,High,1,0,4,2,0
21475,37,M,Suburban,4,Third_Party,190.89,High,1,11,3,1,0
21476,57,M,Urban,14,Comprehensive,331.12,Medium,1,12,2,5,0
21477,60,F,Urban,8,Third_Party,228.27,Low,0,0,2,3,0
21478,51,M,Urban,5,Third_Party,225.49,Medium,1,8,4,2,0
21479,36,M,Urban,6,Third_Party,166.56,Medium,0,16,4,4,1
21480,45,F,Urban,4,Comprehensive,251.29,Low,0,0,5,3,0
21481,40,F,Suburban,6,Third_Party,207.77,Medium,1,0,3,1,0
21482,33,M,Urban,1,Comprehensive,287.99,Medium,0,0,3,0,0
21483,46,M,Urban,6,Comprehensive,314.32,Medium,1,0,1,2,0
21484,33,M,Urban,6,Third_Party,205.59,Low,1,0,3,3,0
21485,36,M,Rural,2,Basic,121.83,Medium,0,0,4,1,0
21486,42,F,Urban,3,Third_Party,233.14,Low,0,0,5,4,0
21487,43,F,Suburban,3,Third_Party,228.33,Low,1,0,4,4,0
21488,38,M,Suburban,1,Third_Party,203.35,High,0,0,2,1,0
21489,52,M,Suburban,14,Comprehensive,325.04,Medium,0,0,5,2,0
21490,24,F,Urban,3,Basic,100.0,Low,1,0,4,3,0
21491,33,F,Suburban,6,Comprehensive,286.95,Low,1,9,3,1,0
21492,22,F,Suburban,2,Third_Party,218.01,High,0,0,3,0,0
21493,45,M,Urban,2,Comprehensive,309.76,Low,0,0,2,1,0
21494,45,M,Urban,2,Comprehensive,300.09,Medium,0,12,2,0,0
21495,34,F,Suburban,3,Basic,109.46,Low,1,14,5,0,1
21496,35,M,Urban,9,Basic,110.9,Medium,0,11,3,2,0
21497,46,M,Urban,3,Comprehensive,302.32,Low,2,12,5,2,0
21498,47,M,Urban,5,Third_Party,203.15,Medium,0,0,2,4,0
21499,47,F,Urban,17,Comprehensive,319.11,High,1,0,3,2,0
21500,32,M,Suburban,1,Basic,100.0,Medium,1,0,2,1,0
21501,61,F,Suburban,6,Comprehensive,391.1,Medium,1,0,3,1,0
21502,48,M,Urban,5,Third_Party,227.96,Low,0,0,2,1,0
21503,47,F,Urban,2,Third_Party,209.07,High,1,18,3,2,1
21504,52,F,Urban,5,Comprehensive,294.15,Low,0,0,1,1,0
21505,23,F,Suburban,9,Comprehensive,293.71,Medium,0,0,4,0,0
21506,43,M,Suburban,3,Basic,105.06,Low,1,0,2,2,0
21507,37,M,Urban,4,Comprehensive,295.66,High,1,0,4,1,0
21508,63,F,Urban,5,Comprehensive,307.64,Medium,0,0,2,5,0
21509,51,F,Urban,7,Third_Party,253.18,Low,0,0,4,1,0
21510,56,M,Suburban,3,Basic,100.85,Medium,0,0,4,5,0
21511,33,M,Urban,5,Third_Party,202.31,Low,0,14,4,3,0
21512,48,M,Urban,1,Comprehensive,319.39,High,0,6,5,1,0
21513,42,M,Urban,4,Comprehensive,322.65,Medium,0,0,3,2,0
21514,48,F,Suburban,9,Comprehensive,291.71,High,0,17,4,1,0
21515,45,F,Urban,17,Comprehensive,334.39,High,0,0,2,0,0
21516,55,F,Urban,5,Third_Party,207.83,High,0,0,1,2,0
21517,41,M,Urban,5,Third_Party,204.45,Low,0,0,5,2,0
21518,59,F,Urban,4,Comprehensive,285.21,High,0,0,3,5,0
21519,30,F,Urban,3,Third_Party,202.78,Medium,0,0,3,6,0
21520,69,F,Rural,2,Comprehensive,327.73,Medium,1,12,2,3,0
21521,55,F,Rural,1,Third_Party,224.86,Medium,2,12,3,1,0
21522,32,M,Suburban,3,Basic,135.83,Medium,0,0,4,2,0
21523,41,F,Urban,5,Third_Party,182.46,Low,0,0,3,1,0
21524,51,M,Urban,4,Third_Party,226.14,Medium,3,0,3,2,0
21525,47,F,Urban,5,Third_Party,237.12,Medium,0,0,5,2,0
21526,57,F,Urban,2,Third_Party,215.36,High,1,0,3,1,0
21527,52,M,Urban,5,Third_Party,191.15,Medium,0,0,1,0,0
21528,41,M,Urban,18,Comprehensive,260.19,Medium,1,0,5,1,0
21529,27,M,Urban,3,Comprehensive,245.68,Low,0,0,3,3,0
21530,55,F,Urban,7,Third_Party,279.79,Low,0,0,2,2,0
21531,56,M,Urban,8,Comprehensive,286.78,Medium,1,0,4,3,0
21532,29,F,Urban,8,Comprehensive,284.58,High,0,20,3,2,1
21533,42,M,Urban,7,Basic,152.75,High,0,0,4,3,0
21534,49,M,Urban,5,Third_Party,227.39,Medium,2,17,5,0,0
21535,42,M,Urban,3,Third_Party,230.98,Medium,0,0,3,5,0
21536,51,M,Urban,5,Comprehensive,292.53,High,1,0,4,4,0
21537,41,M,Urban,3,Third_Party,201.54,Medium,1,0,3,2,0
21538,45,M,Urban,4,Comprehensive,317.02,Low,0,13,2,3,1
21539,36,M,Urban,3,Comprehensive,288.45,Medium,1,0,1,4,0
21540,58,M,Urban,11,Basic,131.74,Low,0,0,4,0,0
21541,58,M,Urban,1,Third_Party,236.62,Medium,1,0,4,2,0
21542,53,F,Urban,13,Third_Party,232.72,Medium,1,0,3,1,0
21543,22,M,Urban,3,Third_Party,201.4,High,1,0,5,2,0
21544,41,F,Urban,9,Third_Party,232.33,Medium,1,18,2,0,1
21545,40,M,Suburban,4,Third_Party,193.85,Medium,0,0,1,2,0
21546,51,M,Suburban,8,Third_Party,251.06,Low,1,0,2,4,0
21547,47,M,Urban,2,Third_Party,237.02,Medium,2,0,3,0,0
21548,55,F,Urban,11,Comprehensive,340.43,High,0,0,3,5,0
21549,42,F,Urban,7,Basic,107.97,High,1,0,3,2,0
21550,50,F,Suburban,1,Third_Party,234.14,Low,0,0,2,1,0
21551,38,F,Urban,6,Third_Party,203.86,Medium,1,0,1,1,0
21552,51,M,Suburban,10,Third_Party,234.09,High,1,0,2,1,0
21553,57,M,Urban,8,Basic,123.54,Medium,0,16,1,4,1
21554,62,F,Rural,1,Third_Party,255.05,Medium,0,0,4,4,0
21555,35,M,Suburban,7,Basic,136.07,High,1,14,5,1,0
21556,45,F,Suburban,1,Third_Party,249.25,Medium,0,0,3,2,0
21557,53,F,Rural,1,Comprehensive,304.55,Medium,0,0,3,2,0
21558,62,F,Suburban,23,Comprehensive,329.42,Medium,1,18,5,1,0
21559,55,F,Urban,9,Basic,150.16,Medium,0,0,4,2,0
21560,42,M,Rural,4,Basic,150.64,High,0,0,3,2,0
21561,53,F,Urban,2,Third_Party,228.93,Medium,1,0,5,2,0
21562,34,M,Rural,7,Comprehensive,304.81,Medium,2,0,3,4,0
21563,38,F,Suburban,2,Comprehensive,290.7,Medium,1,13,5,2,0
21564,47,M,Urban,3,Comprehensive,320.4,High,1,0,2,2,0
21565,33,M,Urban,6,Comprehensive,274.57,Medium,1,0,3,4,0
21566,40,M,Urban,7,Basic,121.81,Low,0,0,2,1,0
21567,51,M,Suburban,2,Comprehensive,319.45,High,1,0,3,5,0
21568,49,F,Urban,3,Comprehensive,321.01,Medium,2,0,2,1,0
21569,52,F,Urban,3,Third_Party,223.79,High,0,0,2,2,0
21570,48,M,Urban,9,Comprehensive,322.33,High,2,0,3,0,0
21571,40,M,Urban,4,Comprehensive,293.09,Medium,1,0,4,1,0
21572,54,M,Suburban,11,Third_Party,204.69,Low,0,0,2,4,0
21573,29,F,Urban,7,Basic,139.88,Low,0,17,2,1,1
21574,29,M,Urban,2,Comprehensive,292.3,Low,1,0,1,3,0
21575,30,M,Urban,2,Comprehensive,262.11,Medium,1,0,2,2,0
21576,29,F,Rural,2,Comprehensive,306.68,Medium,0,0,3,2,0
21577,35,M,Urban,9,Comprehensive,313.71,Low,0,0,3,1,0
21578,34,M,Urban,11,Third_Party,199.05,Low,0,0,4,3,0
21579,37,F,Urban,10,Comprehensive,336.29,Medium,0,18,2,1,1
21580,42,M,Urban,16,Comprehensive,308.6,Medium,0,0,2,1,0
21581,59,M,Suburban,10,Third_Party,231.91,Low,0,0,2,4,0
21582,51,M,Rural,2,Comprehensive,335.45,High,0,13,4,2,0
21583,49,M,Suburban,2,Basic,108.8,High,0,0,1,1,0
21584,31,F,Suburban,3,Comprehensive,300.34,Medium,0,0,4,0,0
21585,50,M,Urban,12,Third_Party,224.86,High,0,0,2,3,0
21586,47,M,Urban,4,Third_Party,228.68,Low,0,0,3,2,0
21587,53,M,Urban,4,Comprehensive,332.23,High,0,0,3,2,0
21588,46,M,Suburban,5,Comprehensive,253.61,Medium,0,0,3,1,0
21589,46,M,Urban,4,Third_Party,247.35,High,0,0,4,1,0
21590,51,M,Urban,3,Third_Party,233.23,Medium,0,0,3,2,0
21591,43,F,Urban,3,Third_Party,178.02,High,2,0,2,0,0
21592,60,F,Urban,11,Third_Party,240.5,High,0,0,3,0,0
21593,38,M,Suburban,2,Third_Party,237.95,Medium,0,0,3,2,0
21594,53,M,Urban,1,Basic,100.0,Low,0,0,3,7,0
21595,52,F,Urban,5,Third_Party,236.04,Medium,0,0,3,2,0
21596,51,M,Urban,5,Basic,167.54,High,0,0,4,1,0
21597,33,M,Urban,4,Third_Party,180.88,High,0,0,2,2,0
21598,40,M,Rural,3,Comprehensive,259.06,Medium,1,0,1,1,0
21599,20,M,Urban,5,Comprehensive,270.88,Medium,0,0,4,3,0
21600,49,F,Suburban,1,Third_Party,232.16,Medium,0,0,2,4,0
21601,45,F,Urban,1,Comprehensive,292.41,Medium,0,0,4,2,0
21602,42,F,Urban,4,Comprehensive,277.97,Low,0,0,1,3,0
21603,57,M,Suburban,1,Comprehensive,333.97,Medium,0,0,5,2,0
21604,60,M,Suburban,3,Comprehensive,358.32,High,0,0,5,0,0
21605,60,M,Urban,8,Comprehensive,276.96,Medium,0,21,4,1,0
21606,51,M,Urban,3,Comprehensive,288.23,Low,0,0,5,1,0
21607,52,M,Urban,4,Third_Party,226.07,Low,0,0,4,1,0
21608,46,M,Urban,15,Third_Party,187.05,High,0,0,5,1,0
21609,49,M,Suburban,9,Basic,125.06,Medium,0,0,1,3,0
21610,42,M,Suburban,7,Comprehensive,284.88,Low,1,0,3,1,0
21611,44,F,Suburban,16,Basic,113.95,Low,1,0,2,0,0
21612,30,F,Suburban,12,Third_Party,219.45,Low,0,0,3,1,0
21613,25,F,Urban,3,Basic,111.85,Medium,1,0,4,1,0
21614,59,M,Urban,8,Third_Party,199.95,High,1,0,3,0,0
21615,25,M,Urban,8,Basic,125.21,Medium,0,0,4,0,0
21616,38,M,Urban,4,Comprehensive,302.82,Medium,0,0,5,3,0
21617,44,M,Urban,1,Basic,120.64,Medium,0,0,4,2,0
21618,43,M,Suburban,5,Comprehensive,293.1,High,0,0,5,2,0
21619,61,M,Urban,10,Comprehensive,330.74,Medium,3,0,5,1,0
21620,57,M,Suburban,1,Third_Party,234.97,Medium,0,0,3,1,0
21621,29,F,Urban,21,Third_Party,238.29,Low,2,19,2,2,1
21622,39,F,Suburban,6,Basic,122.39,Low,1,0,2,3,0
21623,50,M,Rural,2,Third_Party,221.83,High,0,8,3,5,0
21624,51,M,Suburban,8,Comprehensive,313.47,High,0,12,5,2,0
21625,20,M,Suburban,3,Basic,120.46,Medium,0,0,5,4,0
21626,33,F,Urban,3,Third_Party,212.77,Medium,2,0,4,3,0
21627,52,F,Suburban,3,Third_Party,200.06,High,1,11,3,2,0
21628,21,M,Suburban,13,Third_Party,196.19,High,1,10,5,2,0
21629,45,M,Urban,6,Third_Party,230.93,Medium,0,13,4,1,0
21630,56,F,Urban,2,Comprehensive,306.84,Low,1,0,5,3,0
21631,37,F,Rural,17,Third_Party,193.52,Low,1,0,2,4,0
21632,37,F,Urban,3,Comprehensive,336.19,Medium,1,0,2,4,0
21633,56,M,Urban,4,Comprehensive,310.07,Medium,0,10,1,3,0
21634,35,M,Suburban,2,Third_Party,214.23,High,0,0,4,1,0
21635,39,M,Urban,7,Basic,110.89,Medium,0,11,3,1,0
21636,55,F,Suburban,1,Basic,125.8,Medium,0,0,1,3,0
21637,60,F,Rural,1,Third_Party,230.45,Medium,0,18,1,2,1
21638,38,M,Rural,5,Comprehensive,270.85,Medium,0,0,1,3,0
21639,59,M,Urban,6,Third_Party,251.29,High,0,0,4,1,0
21640,50,F,Urban,15,Third_Party,221.21,Low,0,0,2,2,0
21641,37,F,Urban,6,Comprehensive,299.69,Medium,0,0,4,2,0
21642,58,F,Urban,3,Third_Party,252.44,Medium,0,21,4,2,1
21643,43,F,Urban,2,Basic,100.0,Medium,1,0,4,3,0
21644,46,F,Urban,2,Third_Party,236.23,Medium,0,0,2,0,0
21645,29,F,Rural,2,Basic,121.47,Low,0,0,4,0,0
21646,28,M,Urban,2,Comprehensive,283.05,Low,0,13,4,0,1
21647,42,M,Suburban,15,Comprehensive,335.75,Medium,0,0,3,3,0
21648,36,F,Urban,4,Basic,147.21,Low,0,0,5,0,0
21649,36,F,Urban,5,Comprehensive,294.56,Medium,0,23,5,1,1
21650,33,M,Urban,15,Third_Party,179.12,Low,2,0,2,2,0
21651,47,F,Urban,3,Comprehensive,286.09,Medium,0,14,3,3,1
21652,31,F,Urban,10,Third_Party,228.29,Medium,0,23,5,3,1
21653,21,M,Suburban,10,Comprehensive,277.18,Medium,0,0,3,3,0
21654,51,M,Urban,7,Basic,100.0,Medium,1,0,4,0,0
21655,18,F,Suburban,2,Third_Party,178.93,Medium,0,0,1,4,0
21656,34,F,Urban,1,Comprehensive,310.04,High,1,0,1,2,0
21657,50,F,Suburban,2,Comprehensive,337.08,Medium,0,0,3,5,0
21658,31,F,Suburban,14,Comprehensive,333.55,Medium,0,12,1,1,0
21659,38,F,Urban,2,Comprehensive,315.13,High,1,18,3,1,1
21660,38,F,Suburban,22,Third_Party,219.28,Medium,1,0,2,4,0
21661,52,F,Urban,4,Comprehensive,330.49,Medium,1,0,4,0,0
21662,32,M,Urban,2,Third_Party,199.84,Low,1,13,2,0,1
21663,43,F,Urban,3,Basic,103.75,Low,0,0,3,7,0
21664,36,M,Urban,5,Comprehensive,298.57,Medium,1,0,4,2,0
21665,55,M,Suburban,3,Third_Party,228.54,High,0,17,3,4,0
21666,30,F,Urban,10,Comprehensive,277.24,High,1,0,4,4,0
21667,47,M,Suburban,5,Third_Party,215.06,High,0,0,4,1,0
21668,54,F,Suburban,9,Comprehensive,318.15,Low,1,0,4,3,0
21669,28,F,Suburban,11,Third_Party,202.31,Medium,0,0,2,3,0
21670,55,M,Urban,3,Basic,104.15,High,0,0,2,1,0
21671,61,M,Urban,6,Comprehensive,313.88,Medium,1,0,4,4,0
21672,53,M,Urban,3,Third_Party,209.97,High,0,0,4,4,0
21673,43,M,Urban,11,Third_Party,239.71,Medium,2,0,3,0,0
21674,43,M,Urban,10,Comprehensive,326.17,High,1,14,3,3,0
21675,48,M,Suburban,2,Comprehensive,285.87,Medium,0,17,3,2,1
21676,47,M,Suburban,7,Basic,100.0,High,0,0,4,2,0
21677,46,F,Urban,5,Comprehensive,335.79,Medium,0,0,3,3,0
21678,36,F,Suburban,3,Comprehensive,315.38,High,0,0,1,1,0
21679,54,M,Urban,4,Third_Party,214.49,Low,0,0,2,2,0
21680,56,F,Suburban,4,Comprehensive,315.08,High,0,0,5,0,0
21681,38,F,Urban,4,Third_Party,232.57,Medium,0,17,3,2,1
21682,48,F,Urban,5,Basic,140.53,Medium,0,0,3,4,0
21683,40,F,Urban,4,Basic,130.8,Medium,1,13,2,1,0
21684,52,F,Urban,12,Third_Party,232.81,Low,1,0,3,1,0
21685,41,M,Urban,5,Comprehensive,330.1,High,0,0,5,1,0
21686,40,F,Urban,3,Third_Party,212.96,High,0,15,1,4,1
21687,28,M,Rural,4,Third_Party,233.35,Medium,0,15,2,5,1
21688,64,M,Urban,1,Third_Party,238.06,High,1,7,3,2,0
21689,52,F,Suburban,3,Basic,155.15,Medium,0,15,4,1,0
21690,46,F,Suburban,13,Comprehensive,300.83,Medium,0,0,3,0,0
21691,28,M,Rural,1,Third_Party,232.42,Medium,0,0,1,2,0
21692,46,F,Rural,3,Basic,176.59,High,1,0,3,0,0
21693,45,F,Rural,6,Comprehensive,319.37,Medium,0,0,3,0,0
21694,37,F,Urban,3,Comprehensive,297.51,Medium,1,0,2,2,0
21695,29,F,Rural,2,Comprehensive,314.5,High,0,0,3,5,0
21696,33,F,Suburban,14,Comprehensive,316.48,Medium,1,0,1,2,0
21697,50,F,Urban,4,Comprehensive,303.72,High,3,0,3,3,0
21698,58,M,Urban,14,Third_Party,198.63,Medium,0,0,2,1,0
21699,31,M,Urban,12,Comprehensive,277.83,High,0,16,5,1,0
21700,54,F,Suburban,11,Third_Party,225.02,Medium,1,13,4,4,0
21701,36,M,Urban,20,Comprehensive,273.8,High,0,0,4,1,0
21702,30,M,Urban,6,Basic,121.84,Low,1,0,3,1,0
21703,55,M,Suburban,5,Third_Party,244.15,Low,0,0,4,5,0
21704,53,M,Suburban,5,Third_Party,231.19,Medium,0,0,5,4,0
21705,36,F,Urban,15,Basic,104.87,Low,0,0,1,3,0
